sample_id,municipality_code,prefecture,municipality_name,layer,population_category,region_block,official_site_url,top_page_url,contact_page_url,service_page_url,hub_page_url,article_page_url,selection_reason,notes
S0112,131059,東京都,文京区,municipality,C,kanto,https://www.city.bunkyo.lg.jp/,https://www.city.bunkyo.lg.jp/,https://www.city.bunkyo.lg.jp/b013/p000328.html,https://www.city.bunkyo.lg.jp/b022/p001469/index.html,https://www.city.bunkyo.lg.jp/kurashi/index.html,https://www.city.bunkyo.lg.jp/kuseijouhou/kouhou/kouhoushi/index.html,special_ward,特別区; top=WebFetch; contact=WebSearch(コールセンター問い合わせ); service=WebSearch(児童手当); hub=nav(くらし); article=WebSearch(区報ぶんきょう)
S0113,131067,東京都,台東区,municipality,C,kanto,https://www.city.taito.lg.jp/,https://www.city.taito.lg.jp/,https://www.city.taito.lg.jp/kurashi/todokede/madoguti/index.html,https://www.city.taito.lg.jp/kosodatekyouiku/kosodate/mokutei/teate_josei/teate/jidouteate.html,https://www.city.taito.lg.jp/kurashi/index.html,https://www.city.taito.lg.jp/kusei/sanka/koho/index.html,special_ward,特別区; top=WebFetch; contact=WebSearch(窓口案内); service=WebSearch(児童手当); hub=nav(暮らし・手続き); article=WebSearch(広報たいとう)
S0114,131075,東京都,墨田区,municipality,C,kanto,https://www.city.sumida.lg.jp/,https://www.city.sumida.lg.jp/,https://www.city.sumida.lg.jp/iken_yobo/ask/index.html,https://www.city.sumida.lg.jp/kosodate_kyouiku/kosodate_site/teate_jyosei_shien/teate_zyosei/teate/kodomo-teate.html,https://www.city.sumida.lg.jp/kurashi/index.html,https://www.city.sumida.lg.jp/kuhou/index.html,special_ward,特別区; top=WebFetch; contact=WebSearch(お問い合わせ); service=WebSearch(児童手当); hub=nav(くらし); article=WebSearch(すみだ区報)
S0115,131091,東京都,品川区,municipality,C,kanto,https://www.city.shinagawa.tokyo.jp/,https://www.city.shinagawa.tokyo.jp/,https://www.city.shinagawa.tokyo.jp/PC/kuseizyoho/kuseizyoho-soshikitoshigoto/index.html,https://www.city.shinagawa.tokyo.jp/PC/kodomo/kodomo-iryohizyosei/hpg000027168.html,https://www.city.shinagawa.tokyo.jp/PC/kurashi/index.html,https://www.city.shinagawa.tokyo.jp/PC/kuseizyoho/kuseizyoho-koho/kuseizyoho-koho-kohoshinagawa/index.html,special_ward,特別区; top=WebFetch; contact=WebSearch(組織と仕事); service=WebSearch(児童手当); hub=nav(くらし); article=WebSearch(広報しながわ)
S0116,131105,東京都,目黒区,municipality,C,kanto,https://www.city.meguro.tokyo.jp/,https://www.city.meguro.tokyo.jp/,https://www.city.meguro.tokyo.jp/soumu/shisetsu/koukyoushisetsu/madoguchi.html,https://www.city.meguro.tokyo.jp/kosodateshien/kosodatekyouiku/kosodate/jidouteate.html,https://www.city.meguro.tokyo.jp/kurashi/index.html,https://www.city.meguro.tokyo.jp/kusei/kouhou/megurokuhou/index.html,special_ward,特別区; top=WebFetch; contact=WebSearch(総合庁舎窓口案内); service=WebSearch(児童手当); hub=nav(くらし・手続き); article=WebSearch(めぐろ区報)
S0119,131148,東京都,中野区,municipality,C,kanto,https://www.city.tokyo-nakano.lg.jp/,https://www.city.tokyo-nakano.lg.jp/,https://www.city.tokyo-nakano.lg.jp/kusei/public/goiken/kuseihenogoiken.html,https://www.city.tokyo-nakano.lg.jp/kosodate/kosodatesite_ohirune/mokuteki/teate/teate/jidoteate.html,https://www.city.tokyo-nakano.lg.jp/kurashi/index.html,https://www.city.tokyo-nakano.lg.jp/nakano/kuhou/001/index.html,special_ward,特別区; top=WebFetch; contact=WebSearch(区政ご意見); service=WebSearch(児童手当); hub=nav(くらし・手続き); article=WebSearch(なかの区報)
S0120,131156,東京都,杉並区,municipality,C,kanto,https://www.city.suginami.tokyo.jp/,https://www.city.suginami.tokyo.jp/,https://www.city.suginami.tokyo.jp/s018/567.html,https://www.city.suginami.tokyo.jp/s053/1142.html,https://www.city.suginami.tokyo.jp/guide/kurashi/index.html,https://www.city.suginami.tokyo.jp/guide/kusei/koho/1005313.html,special_ward,特別区; top=WebFetch; contact=WebSearch(窓口案内); service=WebSearch(児童手当); hub=nav(くらし); article=WebSearch(広報すぎなみ)
S0121,131164,東京都,豊島区,municipality,C,kanto,https://www.city.toshima.lg.jp/,https://www.city.toshima.lg.jp/,https://www.city.toshima.lg.jp/016/kuse/iken/callcenter/1504281701.html,https://www.city.toshima.lg.jp/261/kosodate/kosodate/teate-jose/017993.html,https://www.city.toshima.lg.jp/kurashi/index.html,https://www.city.toshima.lg.jp/012/kuse/koho/kohoshi/kohoshi.html,special_ward,特別区; top=WebFetch; contact=WebSearch(コールセンター); service=WebSearch(児童手当); hub=nav(暮らし); article=WebSearch(広報としま)
S0122,131211,東京都,足立区,municipality,C,kanto,https://www.city.adachi.tokyo.jp/,https://www.city.adachi.tokyo.jp/,https://www.city.adachi.tokyo.jp/koe/calladachi.html,https://www.city.adachi.tokyo.jp/oyako/k-kyoiku/kosodate/teate-jidoteate.html,https://www.city.adachi.tokyo.jp/kurashi/index.html,https://www.city.adachi.tokyo.jp/ku/kohokocho/adachikoho/index.html,special_ward,特別区; top=WebFetch; contact=WebSearch(コールあだち); service=WebSearch(児童手当); hub=nav(住まい・暮らし); article=WebSearch(あだち広報)
S0123,132012,東京都,八王子市,municipality,B,kanto,https://www.city.hachioji.tokyo.jp/,https://www.city.hachioji.tokyo.jp/,https://www.city.hachioji.tokyo.jp/tantoumadoguchi/index.html,https://www.city.hachioji.tokyo.jp/kurashi/kosodate/002/001/p001078.html,https://www.city.hachioji.tokyo.jp/kurashi/index.html,https://www.city.hachioji.tokyo.jp/contents/kouhou/index.html,core_city,中核市; top=WebFetch; contact=WebSearch(担当窓口); service=WebSearch(児童手当); hub=nav(くらしの情報); article=WebSearch(広報はちおうじ)
S0124,132098,東京都,町田市,municipality,C,kanto,https://www.city.machida.tokyo.jp/,https://www.city.machida.tokyo.jp/,https://www.city.machida.tokyo.jp/shigo/call_top.html,https://www.city.machida.tokyo.jp/kodomo/kosodate/index.html,https://www.city.machida.tokyo.jp/kurashi/index.html,https://www.city.machida.tokyo.jp/shisei/koho/koho/kouhoushi/index.html,population_top,人口約43万; top=WebFetch; contact=WebSearch(問い合わせ); service=WebSearch(児童手当→子育て支援計画); hub=nav(暮らし); article=WebSearch(広報まちだ)
S0125,132063,東京都,府中市,municipality,C,kanto,https://www.city.fuchu.tokyo.jp/,https://www.city.fuchu.tokyo.jp/,https://www.city.fuchu.tokyo.jp/kurashi/sodanannai/shimin/index.html,https://www.city.fuchu.tokyo.jp/kosodate/shussan/teate_josei/teate.html,https://www.city.fuchu.tokyo.jp/kurashi/index.html,https://www.city.fuchu.tokyo.jp/gyosei/johokokai/koho/kohoshi/koho/index.html,regional_balance,人口約26万; top=WebFetch; contact=WebSearch(市民相談); service=WebSearch(児童手当); hub=nav(くらし・手続き); article=WebSearch(広報ふちゅう)
S0126,082023,茨城県,日立市,municipality,C,kanto,https://www.city.hitachi.lg.jp/,https://www.city.hitachi.lg.jp/,https://www.city.hitachi.lg.jp/shisei/1011562.html,https://www.city.hitachi.lg.jp/kosodateoen/mokuteki_sagasu/1007202/1002738/1002007.html,https://www.city.hitachi.lg.jp/kurashi/index.html,https://www.city.hitachi.lg.jp/shisei/koho_kocho/1003391/1003400/index.html,regional_balance,人口約16万; top=WebFetch; contact=WebSearch(お問い合わせ); service=WebSearch(児童手当); hub=nav(暮らし); article=WebSearch(市報ひたち)
S0127,082201,茨城県,つくば市,municipality,C,kanto,https://www.city.tsukuba.lg.jp/,https://www.city.tsukuba.lg.jp/,https://www.city.tsukuba.lg.jp/soshikikarasagasu/shimimbushimimmadoguchika/gyomuannai/5/9/1000735.html,https://www.city.tsukuba.lg.jp/soshikikarasagasu/kodomobukodomoseisakuka/gyomuannai/4/1/1001110.html,https://www.city.tsukuba.lg.jp/kurashi/index.html,https://www.city.tsukuba.lg.jp/shisei/kouhou/kouhoutsukuba/index.html,population_top,人口約25万; top=WebFetch; contact=WebSearch(市民窓口課); service=WebSearch(児童手当); hub=nav(くらし・手続き); article=WebSearch(広報つくば)
S0128,112089,埼玉県,所沢市,municipality,C,kanto,https://www.city.tokorozawa.saitama.jp/,https://www.city.tokorozawa.saitama.jp/,https://www.city.tokorozawa.saitama.jp/shiseijoho/soshiki_gyomu/denwabangou.html,https://www.city.tokorozawa.saitama.jp/kosodatekyouiku/kosodate/kodomonoteate/jidouteate/jidouteate_gaiyou.html,https://www.city.tokorozawa.saitama.jp/kurashi/index.html,https://www.city.tokorozawa.saitama.jp/tokoronews/koho/index.html,regional_balance,人口約34万; top=WebFetch; contact=WebSearch(番号・業務案内); service=WebSearch(児童手当); hub=nav(くらし・手続き); article=WebSearch(広報ところざわ)
S0129,112216,埼玉県,草加市,municipality,C,kanto,https://www.city.soka.saitama.jp/,https://www.city.soka.saitama.jp/,https://www.city.soka.saitama.jp/cont/s1703/010/010/050/12.html,https://www.city.soka.saitama.jp/cont/s1601/010/010/030/PAGE000000000000029256.html,https://www.city.soka.saitama.jp/li/index.html,https://www.city.soka.saitama.jp/li/060/030/070/index.html,regional_balance,人口約25万; top=WebFetch; contact=WebSearch(届出・証明窓口); service=WebSearch(児童手当); hub=nav(暮らし・手続き); article=WebSearch(広報そうか)
S0130,122033,千葉県,市川市,municipality,C,kanto,https://www.city.ichikawa.lg.jp/,https://www.city.ichikawa.lg.jp/,https://www.city.ichikawa.lg.jp/catpage/map-toiawase.html,https://www.city.ichikawa.lg.jp/chi02/1111000003.html,https://www.city.ichikawa.lg.jp/catpage/cat_00000605.html,https://www.city.ichikawa.lg.jp/catpage/cat_00000172.html,population_top,人口約50万; top=WebFetch; contact=WebSearch(各課問い合わせ); service=WebSearch(児童手当); hub=nav(暮らし); article=WebSearch(広報いちかわ)
S0131,122076,千葉県,松戸市,municipality,C,kanto,https://www.city.matsudo.chiba.jp/,https://www.city.matsudo.chiba.jp/,https://www.city.matsudo.chiba.jp/shiminnokoe/otoiawase.html,https://www.city.matsudo.chiba.jp/kosodate/matsudodekosodate/kosodatenavi/teate_jyosei/jidouteateseido.html,https://www.city.matsudo.chiba.jp/kurashi/index.html,https://www.city.matsudo.chiba.jp/shisei/matsudo_kouhou/kouhoumatsudo.html,population_top,人口約50万; top=WebFetch; contact=WebSearch(ご意見問い合わせ); service=WebSearch(児童手当); hub=nav(くらし); article=WebSearch(広報まつど)
S0132,122271,千葉県,浦安市,municipality,C,kanto,https://www.city.urayasu.lg.jp/,https://www.city.urayasu.lg.jp/,https://www.city.urayasu.lg.jp/site/1005102.html,https://www.city.urayasu.lg.jp/kodomo/kosodate/teate/1000819.html,https://www.city.urayasu.lg.jp/todokede/index.html,https://www.city.urayasu.lg.jp/shisei/koho/magazine/index.html,regional_balance,人口約17万; top=WebFetch; contact=WebSearch(お問い合わせ); service=WebSearch(児童手当); hub=nav(くらし・手続き); article=WebSearch(広報うらやす)
S0133,092088,栃木県,小山市,municipality,C,kanto,https://www.city.oyama.tochigi.jp/,https://www.city.oyama.tochigi.jp/,https://www.city.oyama.tochigi.jp/inq.php,https://www.city.oyama.tochigi.jp/kosodate-kyouiku/mokuteki/josei-soudan/page004647.html,https://www.city.oyama.tochigi.jp/kurashi/index.html,https://www.city.oyama.tochigi.jp/shisei/citypro/koho/kouhou/,regional_balance,人口約16万; top=WebFetch; contact=WebSearch(お問い合わせ); service=WebSearch(児童手当); hub=nav(くらし); article=WebSearch(広報おやま)
S0134,112020,埼玉県,熊谷市,municipality,C,kanto,https://www.city.kumagaya.lg.jp/,https://www.city.kumagaya.lg.jp/,https://www.city.kumagaya.lg.jp/shisetsu/shiyakusho/annai/shiyakusho.html,https://www.city.kumagaya.lg.jp/kosodate/teate/shin_jidouteate.html,https://www.city.kumagaya.lg.jp/kurashi/index.html,https://www.city.kumagaya.lg.jp/about/kouhou/shiho/index.html,regional_balance,人口約19万; top=WebFetch; contact=WebSearch(市役所案内); service=WebSearch(児童手当); hub=nav(くらし); article=WebSearch(市報くまがや)
S0135,112143,埼玉県,春日部市,municipality,C,kanto,https://www.city.kasukabe.lg.jp/,https://www.city.kasukabe.lg.jp/,https://www.city.kasukabe.lg.jp/soshikikarasagasu/kanzaika/gyomuannai/4/1/2/23835.html,https://www.city.kasukabe.lg.jp/soshikikarasagasu/shien/gyomuannai/2/3/2992.html,https://www.city.kasukabe.lg.jp/kurashi/index.html,https://www.city.kasukabe.lg.jp/shiseijoho/koho/kohokasukabe/index.html,regional_balance,人口約23万; top=WebFetch; contact=WebSearch(市役所問い合わせ); service=WebSearch(児童手当); hub=nav(暮らし); article=WebSearch(広報かすかべ)
S0136,142034,神奈川県,平塚市,municipality,C,kanto,https://www.city.hiratsuka.kanagawa.jp/,https://www.city.hiratsuka.kanagawa.jp/,https://www.city.hiratsuka.kanagawa.jp/shiyakusho/page-c_00383.html,https://www.city.hiratsuka.kanagawa.jp/kodomo/page-c_03182.html,https://www.city.hiratsuka.kanagawa.jp/kurashi/index.html,https://www.city.hiratsuka.kanagawa.jp/koho/hiratsuka.html,regional_balance,人口約25万; top=WebFetch; contact=WebSearch(各課問い合わせ); service=WebSearch(児童手当); hub=nav(暮らし・手続き); article=WebSearch(広報ひらつか)
S0137,142051,神奈川県,藤沢市,municipality,C,kanto,https://www.city.fujisawa.kanagawa.jp/,https://www.city.fujisawa.kanagawa.jp/,https://www.city.fujisawa.kanagawa.jp/otoiawase/index.html,https://www.city.fujisawa.kanagawa.jp/kosodate/kenko/kosodate/teate/jidouteatecopy.html,https://www.city.fujisawa.kanagawa.jp/kurashi/index.html,https://www.city.fujisawa.kanagawa.jp/shise/koho/kohofujisawa/index.html,population_top,人口約44万; top=WebFetch; contact=WebSearch(お問い合わせ); service=WebSearch(児童手当); hub=nav(暮らし・環境); article=WebSearch(広報ふじさわ)
S0138,142042,神奈川県,鎌倉市,municipality,C,kanto,https://www.city.kamakura.kanagawa.jp/,https://www.city.kamakura.kanagawa.jp/,https://www.city.kamakura.kanagawa.jp/otoiawase/,https://www.city.kamakura.kanagawa.jp/kosodate/bf212.html,https://www.city.kamakura.kanagawa.jp/kurashi/index.html,https://www.city.kamakura.kanagawa.jp/shisei/kouhou/kamakura/index.html,ui_diversity,歴史都市; top=WebFetch; contact=WebSearch(お問い合わせ); service=WebSearch(児童手当); hub=nav(くらし・環境); article=WebSearch(広報かまくら)
S0140,133078,東京都,檜原村,municipality,D,kanto,https://www.vill.hinohara.tokyo.jp/,https://www.vill.hinohara.tokyo.jp/,https://www.vill.hinohara.tokyo.jp/soshiki_list.html,https://www.vill.hinohara.tokyo.jp/soshiki/4-4-0-0-0_1.html,https://www.vill.hinohara.tokyo.jp/category/1-0-0-0-0-0-0-0-0-0.html,https://www.vill.hinohara.tokyo.jp/category/2-0-0-0-0-0-0-0-0-0.html,rural_representative,東京唯一の村(島嶼除く); top=WebFetch; contact=WebSearch(各課窓口); service=WebSearch(子育て支援係→児童手当含む); hub=nav(暮らしの情報); article=nav(村の情報→広報)
S0141,133086,東京都,奥多摩町,municipality,D,kanto,https://www.town.okutama.tokyo.jp/,https://www.town.okutama.tokyo.jp/,https://www.town.okutama.tokyo.jp/1/somuka/yakubashokai/786.html,https://www.town.okutama.tokyo.jp/1/fukushihokenka/kosodate_kyoiku/825.html,https://www.town.okutama.tokyo.jp/,https://www.town.okutama.tokyo.jp/gyosei/8/koho_kocho/kohookutama/index.html,rural_representative,過疎地域; top=WebFetch; contact=WebSearch(総務課/役場); service=WebSearch(児童福祉手当); hub=top(カード型3分類); article=WebSearch(広報おくたま)
S0142,133647,東京都,神津島村,municipality,D,kanto,https://vill.kouzushima.tokyo.jp/,https://www.vill.kouzushima.tokyo.jp/,https://www.vill.kouzushima.tokyo.jp/busyo/,,https://www.vill.kouzushima.tokyo.jp/kurashi/,https://www.vill.kouzushima.tokyo.jp/2025-0606/,island_municipality,離島; top=WebFetch(→www redirect); contact=WebSearch(各課のページ); service=NOT_FOUND(児童手当ページなし); hub=nav(くらし・手続き); article=WebSearch(広報こうづ)
S0143,143413,神奈川県,大磯町,municipality,D,kanto,https://www.town.oiso.kanagawa.jp/,https://www.town.oiso.kanagawa.jp/,https://www.town.oiso.kanagawa.jp/soshiki/seisaku/seisaku/tantou/meyasubako_1/19855.html,https://www.town.oiso.kanagawa.jp/soshiki/chomin/kosodate/tanto/kosodate_josei_teate/21634.html,https://www.town.oiso.kanagawa.jp/kurashi/index.html,https://www.town.oiso.kanagawa.jp/gyosei/kouhoukoutyou/ooiso/index.html,regional_balance,人口約3万; top=WebFetch; contact=WebSearch(各課お問い合わせ); service=WebSearch(児童手当改正); hub=WebFetch(くらし・安心); article=WebSearch(広報おおいそ)
S0144,143014,神奈川県,葉山町,municipality,D,kanto,https://www.town.hayama.lg.jp/,https://www.town.hayama.lg.jp/,https://www.town.hayama.lg.jp/chousei/jouhou/3/index.html,https://www.town.hayama.lg.jp/soshiki/ikusei/5_1/15062.html,https://www.town.hayama.lg.jp/kurashi/index.html,https://www.town.hayama.lg.jp/soshiki/seisaku/5/3/index.html,ui_diversity,人口約3万; top=WebFetch; contact=WebSearch(葉山町役場); service=WebSearch(児童手当); hub=WebFetch(暮らし・手続き); article=WebSearch(広報葉山)
S0145,094072,栃木県,那須町,municipality,D,kanto,https://www.town.nasu.lg.jp/,https://www.town.nasu.lg.jp/,https://www.town.nasu.lg.jp/office0000/office-1.html,https://www.town.nasu.lg.jp/0018/info-0000003617-1.html,https://www.town.nasu.lg.jp/0223/genre2-1-001.html,https://www.town.nasu.lg.jp/0046/genre1-1-001.html,regional_balance,人口約2万; top=WebFetch; contact=WebSearch(部局一覧); service=WebSearch(児童手当改正); hub=WebSearch(暮らしの便利帳); article=WebSearch(広報那須)
S0146,112071,埼玉県,秩父市,municipality,D,kanto,https://www.city.chichibu.lg.jp/,https://www.city.chichibu.lg.jp/,https://www.city.chichibu.lg.jp/1023.html,https://www.city.chichibu.lg.jp/3897.html,https://www.city.chichibu.lg.jp/1010.html,https://www.city.chichibu.lg.jp/2091.html,rural_representative,山間部; top=WebFetch; contact=WebFetch(組織別メニュー); service=WebSearch(児童手当); hub=WebFetch(くらしの情報); article=WebSearch(市報ちちぶ)
S0147,082031,茨城県,土浦市,municipality,C,kanto,https://www.city.tsuchiura.lg.jp/,https://www.city.tsuchiura.lg.jp/,https://www.city.tsuchiura.lg.jp/inq.php,https://www.city.tsuchiura.lg.jp/kosodate-kyoiku/syussan-kosodate/teate-jose/jidoteate/page020272.html,https://www.city.tsuchiura.lg.jp/kurashi-tetsuzuki/,https://www.city.tsuchiura.lg.jp/shisei/koho/kohotsuchiura/,regional_balance,人口約14万; top=WebFetch; contact=WebSearch(お問い合わせ); service=WebSearch(児童手当); hub=WebSearch(くらし・手続き); article=WebSearch(広報つちうら)
S0015,150002,新潟県,新潟県,prefecture,unknown,chubu,https://www.pref.niigata.lg.jp/,https://www.pref.niigata.lg.jp/,https://www.pref.niigata.lg.jp/sec/,https://www.pref.niigata.lg.jp/sec/kodomokatei/1193329106281.html,https://www.pref.niigata.lg.jp/life/3/,https://www.pref.niigata.lg.jp/sec/kouhou/kenmindayori.html,prefecture_site,contact=組織でさがす; service=児童扶養手当(県は児童手当ではなく扶養手当を管轄)
S0016,160008,富山県,富山県,prefecture,unknown,chubu,https://www.pref.toyama.jp/,https://www.pref.toyama.jp/,https://www.pref.toyama.jp/kensei/kouhou/index.html,https://www.pref.toyama.jp/120102/kurashi/kenkou/fukushi/jidouteate.html,https://www.pref.toyama.jp/kurashi/index.html,https://www.pref.toyama.jp/1021/kensei/kouhou/kouhoushi/kj00016456/index.html,prefecture_site,contact=広報・情報公開(組織連絡先含む)
S0017,170003,石川県,石川県,prefecture,unknown,chubu,https://www.pref.ishikawa.lg.jp/,https://www.pref.ishikawa.lg.jp/,https://www.pref.ishikawa.lg.jp/kensei/soshiki/soshiki/renrakusaki/index.html,https://www.pref.ishikawa.lg.jp/kosodate/jidouteate/jidouteate.html,https://www.pref.ishikawa.lg.jp/kurashi/index.html,https://www.pref.ishikawa.lg.jp/kouhou/hot.html,prefecture_site,contact=連絡先一覧; article=広報誌もっといしかわ
S0018,180009,福井県,福井県,prefecture,unknown,chubu,https://www.pref.fukui.lg.jp/,https://www.pref.fukui.lg.jp/,https://www.pref.fukui.lg.jp/syozoku.html,https://www.pref.fukui.lg.jp/doc/016407/kateifukusi/jidouhuyouteate.html,https://www.pref.fukui.lg.jp/manabi/index.html,https://www.pref.fukui.lg.jp/doc/kouho/newsfukui.html,prefecture_site,service=児童扶養手当(児童手当ページ404); hub=くらし・環境
S0019,190004,山梨県,山梨県,prefecture,unknown,chubu,https://www.pref.yamanashi.jp/,https://www.pref.yamanashi.jp/,https://www.pref.yamanashi.jp/toiawase/,https://www.pref.yamanashi.jp/kodomo-fukushi/40_019.html,https://www.pref.yamanashi.jp/kurashi/index.html,https://www.pref.yamanashi.jp/koucho/fureai.html,prefecture_site,contact=各種お問い合わせ; article=広報誌ふれあい
S0020,200000,長野県,長野県,prefecture,unknown,chubu,https://www.pref.nagano.lg.jp/,https://www.pref.nagano.lg.jp/,https://www.pref.nagano.lg.jp/otoiawase/index.html,https://www.pref.nagano.lg.jp/kodomo-katei/hitorioya/shien.html,https://www.pref.nagano.lg.jp/kurashi/index.html,https://www.pref.nagano.lg.jp/koho/koho/naganoken/topics.html,prefecture_site,service=ひとり親家庭支援(児童手当専用ページなし); article=県からのたより
S0021,210005,岐阜県,岐阜県,prefecture,unknown,chubu,https://www.pref.gifu.lg.jp/,https://www.pref.gifu.lg.jp/,https://www.pref.gifu.lg.jp/soshiki/,https://www.pref.gifu.lg.jp/page/422748.html,https://www.pref.gifu.lg.jp/life/1/,https://www.pref.gifu.lg.jp/page/181.html,prefecture_site,contact=組織でさがす; article=県広報「岐阜県からのお知らせ」
S0022,220001,静岡県,静岡県,prefecture,unknown,chubu,https://www.pref.shizuoka.jp/,https://www.pref.shizuoka.jp/,https://www.pref.shizuoka.jp/kensei/introduction/soshiki/1007470.html,https://www.pref.shizuoka.jp/kodomokyoiku/kodomokosodate/kosodateservice/1040723/index.html,https://www.pref.shizuoka.jp/kurashikankyo/index.html,https://www.pref.shizuoka.jp/kensei/pr/johoshi/kenmin/index.html,prefecture_site,KanaboWeb CMS; emergency=台風15号
S0023,230006,愛知県,愛知県,prefecture,unknown,chubu,https://www.pref.aichi.jp/,https://www.pref.aichi.jp/,https://www.pref.aichi.jp/site/soshiki/,https://www.pref.aichi.jp/soshiki/kosodate/jidouteate.html,https://www.pref.aichi.jp/life/1/,https://www.pref.aichi.jp/soshiki/koho/kohoaichi.html,prefecture_site,7言語対応; Slick carousel
S0148,151009,新潟県,新潟市,municipality,A,chubu,https://www.city.niigata.lg.jp/,https://www.city.niigata.lg.jp/,https://www.city.niigata.lg.jp/shisei/soshiki/soshikiinfo/index.html,https://www.city.niigata.lg.jp/kosodate/ninshin/shien/teate/jidoteate/index.html,https://www.city.niigata.lg.jp/kurashi/index.html,https://www.city.niigata.lg.jp/shisei/koho/kohoshi/shiho/index.html,designated_city,政令指定都市; 8区制
S0149,221007,静岡県,静岡市,municipality,A,chubu,https://www.city.shizuoka.lg.jp/,https://www.city.shizuoka.lg.jp/,https://www.city.shizuoka.lg.jp/p000013.html,https://www.city.shizuoka.lg.jp/s2873/s009123.html,https://www.city.shizuoka.lg.jp/p000002.html,https://www.city.shizuoka.lg.jp/s006625.html,designated_city,政令指定都市; tsutaeruMO CMS
S0150,221309,静岡県,浜松市,municipality,A,chubu,https://www.city.hamamatsu.shizuoka.jp/,https://www.city.hamamatsu.shizuoka.jp/,https://www.city.hamamatsu.shizuoka.jp/koho2/sosiki/city-office007.html,https://www.city.hamamatsu.shizuoka.jp/kosodate/20230206/jidoteate.html,https://www.city.hamamatsu.shizuoka.jp/kurashi/index.html,https://www.city.hamamatsu.shizuoka.jp/shise/koho/koho/hamamatsu/index.html,designated_city,政令指定都市; emergency=豪雨災害
S0151,231002,愛知県,名古屋市,municipality,A,chubu,https://www.city.nagoya.jp/,https://www.city.nagoya.jp/,https://www.city.nagoya.jp/shisei/soshiki/index.html,https://www.city.nagoya.jp/kodomoseishonen/page/0000034404.html,https://www.city.nagoya.jp/kurashi/index.html,https://www.city.nagoya.jp/shisei/kouhou/1017531/index.html,designated_city,政令指定都市; 16区; KanaboWeb CMS
S0152,162019,富山県,富山市,municipality,B,chubu,https://www.city.toyama.lg.jp/,https://www.city.toyama.lg.jp/,https://www.city.toyama.lg.jp/shisei/soshiki/index.html,https://www.city.toyama.lg.jp/kosodate/kosodate/1010418/1008357.html,https://www.city.toyama.lg.jp/kurashi/index.html,https://www.city.toyama.lg.jp/shisei/koho/1002802/index.html,core_city,中核市・県庁所在地
S0154,182010,福井県,福井市,municipality,B,chubu,https://www.city.fukui.lg.jp/,https://www.city.fukui.lg.jp/,https://www.city.fukui.lg.jp/dept/kodomo/kodomo/index.html,https://www.city.fukui.lg.jp/fukusi/kosodate/jidofukusi/index2.html,https://www.city.fukui.lg.jp/kurasi/index.html,https://www.city.fukui.lg.jp/sisei/kohou/kohousi/index.html,core_city,中核市・県庁所在地; ReadSpeaker+Splide; article=広報紙index
S0155,192015,山梨県,甲府市,municipality,B,chubu,https://www.city.kofu.yamanashi.jp/,https://www.city.kofu.yamanashi.jp/,https://www.city.kofu.yamanashi.jp/shise/gaiyo/soshiki/index.html,https://www.city.kofu.yamanashi.jp/jidoikuse/kenko/kosodate/teate/jidou3.html,https://www.city.kofu.yamanashi.jp/kurashi/index.html,https://www.city.kofu.yamanashi.jp/shise/koho/kohoshi/index.html,core_city,中核市・県庁所在地; ReadSpeaker; contact=組織案内; article=広報誌
S0156,202011,長野県,長野市,municipality,B,chubu,https://www.city.nagano.nagano.jp/,https://www.city.nagano.nagano.jp/,https://www.city.nagano.nagano.jp/aboutwebsite.html,https://www.city.nagano.nagano.jp/n116000/kosodate/p001467.html,https://www.city.nagano.nagano.jp/menu/2/index.html,https://www.city.nagano.nagano.jp/menu/8/6/3/index.html,core_city,中核市・県庁所在地; 4SNS; contact=WebA11y方針; hub=くらし・手続き
S0157,212016,岐阜県,岐阜市,municipality,B,chubu,https://www.city.gifu.lg.jp/,https://www.city.gifu.lg.jp/,https://www.city.gifu.lg.jp/info/soshiki/index.html,https://www.city.gifu.lg.jp/kosodate/ninshin/1003571/1003572.html,https://www.city.gifu.lg.jp/kurashi/index.html,https://www.city.gifu.lg.jp/info/kouhou/index.html,core_city,中核市・県庁所在地; KanaboWeb系; 5SNS
S0158,202029,長野県,松本市,municipality,B,chubu,https://www.city.matsumoto.nagano.jp/,https://www.city.matsumoto.nagano.jp/,https://www.city.matsumoto.nagano.jp/soshiki/index.html,https://www.city.matsumoto.nagano.jp/site/kosodate/141661.html,https://www.city.matsumoto.nagano.jp/life/index.html,https://www.city.matsumoto.nagano.jp/site/kouhoumatsumoto/,core_city,中核市; 火山警戒; 5SNS; article=広報まつもと
S0159,232017,愛知県,豊橋市,municipality,B,chubu,https://www.city.toyohashi.lg.jp/,https://www.city.toyohashi.lg.jp/,https://www.city.toyohashi.lg.jp/1106.htm,https://www.city.toyohashi.lg.jp/45630.htm,https://www.city.toyohashi.lg.jp/kurashi/,https://www.city.toyohashi.lg.jp/2630.htm,core_city,中核市; ASP.NET; HP番号検索; contact=各課連絡先; hub=/kurashi/
